
client: aws-oregon-1 us-west-2
server: oregon-1a us-west1-a:5288
1485473146,276.0152816772461
1485473147,342.0095443725586
1485473148,260.2577209472656
1485473149,309.34906005859375
1485473150,299.92008209228516
1485473151,306.3783645629883
1485473152,299.53765869140625
1485473153,304.8715591430664
1485473154,299.9906539916992
1485473155,297.4815368652344
1485473156,294.99053955078125
1485473157,298.4733581542969
1485473158,306.3526153564453
1485473159,292.07515716552734
1485473160,281.59618377685547
1485473161,229.827880859375
1485473162,168.02406311035156
1485473163,167.58441925048828
1485473164,238.97838592529297
1485473165,297.84202575683594
1485473166,297.9774475097656
1485473167,300.4274368286133
1485473168,294.50416564941406
1485473169,281.6658020019531
1485473170,292.0379638671875
1485473171,286.09561920166016
1485473172,285.1295471191406
1485473173,278.69319915771484
1485473174,279.68311309814453
1485473175,198.6408233642578
1485473176,192.22164154052734
1485473177,170.48168182373047
1485473178,177.48260498046875
1485473179,264.36710357666016
1485473180,289.55841064453125
1485473181,265.35606384277344
1485473182,266.3393020629883
1485473183,287.1055603027344
1485473184,277.2073745727539
1485473185,283.63895416259766
1485473186,287.0979309082031
1485473187,287.08934783935547
1485473188,285.1247787475586
1485473189,277.70233154296875
1485473190,264.3709182739258
1485473191,273.75125885009766
1485473192,260.4103088378906
1485473193,283.14208984375
1485473194,275.73108673095703
1485473195,269.31095123291016
1485473196,270.78914642333984
1485473197,266.3402557373047
1485473198,277.70233154296875
1485473199,285.12096405029297
1485473200,267.82894134521484
1485473201,276.7181396484375
1485473202,269.306640625
1485473203,272.271484375
1485473204,268.318359375
1485473205,271.21543884277344
1485473206,264.9507522583008
1485473207,238.6474609375
1485473208,256.9465637207031
1485473209,237.1997833251953
1485473210,191.21837615966797
1485473211,224.42340850830078
1485473212,257.94124603271484
1485473213,252.01129913330078
1485473214,257.94410705566406
1485473215,242.13218688964844
1485473216,259.9153518676758
1485473217,257.45201110839844
1485473218,252.01034545898438
1485473219,261.3964080810547
1485473220,266.8342590332031
1485473221,247.56526947021484
1485473222,253.45420837402344
1485473223,262.43114471435547
1485473224,258.9235305786133
1485473225,247.06172943115234
1485473226,250.54168701171875
1485473227,295.4902648925781
1485473228,257.94029235839844
1485473229,256.95133209228516
1485473230,245.1019287109375
1485473231,247.0722198486328
1485473232,228.28102111816406
1485473233,229.28428649902344
1485473234,248.05736541748047
1485473235,237.19406127929688
1485473236,247.07603454589844
1485473237,246.9778060913086
1485473238,246.16432189941406
1485473239,247.51758575439453
1485473240,244.15969848632812
1485473241,248.54755401611328
1485473242,246.57726287841797
1485473243,242.62714385986328
1485473244,232.73181915283203
1485473245,247.07794189453125
1485473246,244.10057067871094
1485473247,238.67511749267578
1485473248,242.61474609375
1485473249,230.76534271240234
1485473250,229.7821044921875
1485473251,237.1875
1485473252,236.17935180664062
1485473253,224.84493255615234
1485473254,236.19747161865234
1485473255,232.7432632446289
1485473256,229.28714752197266
1485473257,231.73904418945312
1485473258,227.80323028564453
1485473259,227.76508331298828
1485473260,225.36945343017578
1485473261,227.30445861816406
1485473262,222.857421875
1485473263,220.38650512695312
1485473264,228.29246520996094
1485473265,232.24353790283203

client: aws-frankfurt-2 eu-central-1
server: europe-2d europe-west1-d:5238
1485473146,587.7780914306641
1485473147,547.5025177001953
1485473148,551.9571304321289
1485473149,533.1821441650391
1485473150,550.4636764526367
1485473151,551.9580841064453
1485473152,530.7083129882812
1485473153,544.5461273193359
1485473154,540.0848388671875
1485473155,549.0026473999023
1485473156,532.170295715332
1485473157,561.9029998779297
1485473158,533.1344604492188
1485473159,555.4065704345703
1485473160,544.0511703491211
1485473161,546.5087890625
1485473162,541.1195755004883
1485473163,537.1065139770508
1485473164,550.9653091430664
1485473165,545.0420379638672
1485473166,544.5432662963867
1485473167,548.466682434082
1485473168,534.184455871582
1485473169,546.5269088745117
1485473170,542.0742034912109
1485473171,543.5457229614258
1485473172,545.5303192138672
1485473173,548.0098724365234
1485473174,542.5682067871094
1485473175,553.4267425537109
1485473176,546.5259552001953
1485473177,548.9883422851562
1485473178,539.6080017089844
1485473179,553.4229278564453
1485473180,546.0090637207031
1485473181,544.0711975097656
1485473182,555.4227828979492
1485473183,534.1653823852539
1485473184,553.9331436157227
1485473185,555.8948516845703
1485473186,545.5589294433594
1485473187,543.0431365966797
1485473188,547.4977493286133
1485473189,543.0707931518555
1485473190,539.6022796630859
1485473191,557.373046875
1485473192,544.5585250854492
1485473193,552.9451370239258
1485473194,544.5384979248047
1485473195,546.5240478515625
1485473196,534.6622467041016
1485473197,542.0675277709961
1485473198,548.9912033081055
1485473199,549.9744415283203
1485473200,534.6651077270508
1485473201,548.9931106567383
1485473202,531.6896438598633
1485473203,536.6392135620117
1485473204,545.0401306152344
1485473205,552.9356002807617
1485473206,537.1265411376953
1485473207,547.5149154663086
1485473208,537.6310348510742
1485473209,549.9763488769531
1485473210,529.7040939331055
1485473211,556.9067001342773
1485473212,537.6243591308594
1485473213,544.5394515991211
1485473214,536.1347198486328
1485473215,548.0022430419922
1485473216,543.060546875
1485473217,539.6089553833008
1485473218,559.8545074462891
1485473219,543.0765151977539
1485473220,549.9725341796875
1485473221,545.0439453125
1485473222,547.9955673217773
1485473223,547.9879379272461
1485473224,545.5474853515625
1485473225,556.8456649780273
1485473226,546.56982421875
1485473227,545.5236434936523
1485473228,543.548583984375
1485473229,536.6525650024414
1485473230,552.4473190307617
1485473231,557.3816299438477
1485473232,549.0026473999023
1485473233,542.0713424682617
1485473234,543.0612564086914
1485473235,549.4785308837891
1485473236,546.5030670166016
1485473237,544.5995330810547
1485473238,539.0558242797852
1485473239,549.5033264160156
1485473240,548.990234375
1485473241,550.9653091430664
1485473242,549.4852066040039
1485473243,539.0911102294922
1485473244,562.3435974121094
1485473245,546.5383529663086
1485473246,548.9730834960938
1485473247,552.4377822875977
1485473248,545.039176940918
1485473249,549.4880676269531
1485473250,551.9504547119141
1485473251,551.9618988037109
1485473252,552.4501800537109
1485473253,548.4991073608398
1485473254,541.5773391723633
1485473255,553.9283752441406
1485473256,548.0070114135742
1485473257,542.0618057250977
1485473258,547.0218658447266
1485473259,542.567253112793
1485473260,548.9864349365234
1485473261,547.013671875
1485473262,546.0186004638672
1485473263,543.0660247802734
1485473264,546.9770431518555
1485473265,539.6413803100586

client: oregon-1a us-west1-a
server: aws-oregon-1 us-west-2:5225
1485473146,340.0402069091797
1485473147,246.6564178466797
1485473148,215.73638916015625
1485473149,229.12025451660156
1485473150,222.89180755615234
1485473151,223.14167022705078
1485473152,229.7496795654297
1485473153,219.390869140625
1485473154,229.89940643310547
1485473155,233.72936248779297
1485473156,221.87137603759766
1485473157,228.81412506103516
1485473158,218.06812286376953
1485473159,229.28142547607422
1485473160,218.40667724609375
1485473161,210.78968048095703
1485473162,227.41413116455078
1485473163,231.25839233398438
1485473164,261.89136505126953
1485473165,267.3349380493164
1485473166,241.14704132080078
1485473167,219.88582611083984
1485473168,211.00139617919922
1485473169,227.80132293701172
1485473170,220.3836441040039
1485473171,231.24980926513672
1485473172,225.33321380615234
1485473173,233.7350845336914
1485473174,212.4776840209961
1485473175,200.6235122680664
1485473176,225.82340240478516
1485473177,234.72118377685547
1485473178,244.59457397460938
1485473179,236.7258071899414
1485473180,220.3836441040039
1485473181,216.93134307861328
1485473182,219.90013122558594
1485473183,228.7740707397461
1485473184,228.29627990722656
1485473185,212.48149871826172
1485473186,209.50794219970703
1485473187,234.72213745117188
1485473188,218.4000015258789
1485473189,228.7912368774414
1485473190,223.35052490234375
1485473191,225.328125
1485473192,226.32694244384766
1485473193,216.4297103881836
1485473194,223.84357452392578
1485473195,223.8473892211914
1485473196,226.3050079345703
